0,1,2
life,"Life becomes harder for us when we live for others, but it also becomes richer and happier.","['Others', 'Happier', 'Harder']"
life,"As a well-spent day brings happy sleep, so a life well spent brings happy death.","['Death', 'Happy', 'Sleep']"
life,Why should we think upon things that are lovely? Because thinking determines life. It is a common habit to blame life upon the environment. Environment modifies life but does not govern life. The soul is stronger than its surroundings.,"['Thinking', 'Soul', 'Blame']"
"hope,inspiration,life,love",Your ordinary acts of love and hope point to the extraordinary promise that every human life is of inestimable value.,"['Inspirational', 'Love', 'Hope']"
life,There is no short cut to achievement. Life requires thorough preparation - veneer isn't worth anything.,"['Short', 'Worth', 'Cut']"
life,Reading is a basic tool in the living of a good life.,"['Good', 'Reading', 'Living']"
"life,love","My life path has been a blessing and a great learning experience. Skateboarding is my passion and I don't see that changing. When I'm not skating, I love to surf. I'm open to the new experiences and opportunities.","['Life', 'Learning', 'Experience']"
life,When one realizes that his life is worthless he either commits suicide or travels.,"['Suicide', 'Worthless', 'Either']"
"life,inspiration,books","Do not read, as children do, to amuse yourself, or like the ambitious, for the purpose of instruction. No, read in order to live.","['books', 'inspirational', 'life', 'reading ']"
life,Life is like a landscape. You live in the midst of it but can describe it only from the vantage point of distance.,"['Landscape', 'Distance', 'Point']"
life,"Never die easy. Why run out of bounds and die easy? Make that linebacker pay. It carries into all facets of your life. It's okay to lose, to die, but don't die without trying, without giving it your best.","['Best', 'Giving', 'Easy']"
life,"Life has evolved to thrive in environments that are extreme only by our limited human standards: in the boiling battery acid of Yellowstone hot springs, in the cracks of permanent ice sheets, in the cooling waters of nuclear reactors, miles beneath the Earth's crust, in pure salt crystals, and inside the rocks of the dry valleys of Antarctica.","['Earth', 'Ice', 'Permanent']"
life,"There is something terribly morbid in the modern sympathy with pain. One should sympathise with the colour, the beauty, the joy of life. The less said about life's sores the better.","['Beauty', 'Sympathy', 'Pain']"
"life,happiness",Every man has his secret sorrows which the world knows not; and often times we call a man cold when he is only sad.,"['coldness', 'depression', 'happiness', 'life', 'sad', 'sadness', 'sorrow ']"
life,"I remember a specific moment, watching my grandmother hang the clothes on the line, and her saying to me, 'you are going to have to learn to do this,' and me being in that space of awareness and knowing that my life would not be the same as my grandmother's life.","['Space', 'Learn', 'Moment']"
life,"In education, technology can be a life-changer, a game changer, for kids who are both in school and out of school. Technology can bring textbooks to life. The Internet can connect students to their peers in other parts of the world. It can bridge the quality gaps.","['Education', 'Technology']"
life,You cannot find peace by avoiding life.,"['life', 'peace ']"
"life,love","Being a survivor doesn't mean being strong - it's telling people when you need a meal or a ride, company, whatever. It's paying attention to heart wisdom, feelings, not living a role, but having a unique, authentic life, having something to contribute, finding time to love and laugh. All these things are qualities of survivors.","['Love', 'Wisdom', 'Time']"
life,"I'm just a regular person who believes life is simple, and I like a simple life.","['Simple', 'Believes', 'Regular']"
life,It's in literature that true life can be found. It's under the mask of fiction that you can tell the truth.,"['Truth', 'Literature', 'Mask']"
life,Everyone has their own different life experiences which make them who they are. No two people's life experiences are the same. And mine are just unique to me.,"['Unique', 'Mine']"
"life,love",I went to a psychoanalyst. He explained things about my love life that I found very impressive... almost scary.,"['Life', 'Explained', 'Found']"
life,"I wanted a perfect ending. Now I've learned, the hard way, that some poems don't rhyme, and some stories don't have a clear beginning, middle, and end. Life is about not knowing, having to change, taking the moment and making the best of it, without knowing what's going to happen next.Delicious Ambiguity.","['ambiguity', 'life', 'stories', 'uncertainty', 'unpredictability ']"
life,"No one really wants to admit they are lonely, and it is never really addressed very much between friends and family. But I have felt lonely many times in my life.","['Family', 'Lonely', 'Admit']"
life,I still have a Gypsy sense of adventure. I don't think I have slept in the same bed for more than three or four months my whole life. I am always planting vegetables that I never get to eat and flowers that I never see flower. I have always moved around the world.,"['Adventure', 'Flower', 'Flowers']"
"life,success","The greatest trap in our life is not success, popularity or power, but self-rejection.","['Life', 'Power']"
life,"I believe that a simple and unassuming manner of life is best for everyone, best both for the body and the mind.","['Best', 'Simple', 'Body']"
"life,philosophy,inspiration","Never doubt that a small group of thoughtful, committed, citizens can change the world. Indeed, it is the only thing that ever has.","['activism', 'change', 'inspirational', 'life', 'philosophy', 'world ']"
"friendship,life",The real test of friendship is: can you literally do nothing with the other person? Can you enjoy those moments of life that are utterly simple?,"['Friendship', 'Simple', 'Moments']"
life,"Your outlook upon life, your estimate of yourself, your estimate of your value are largely colored by your environment. Your whole career will be modified, shaped, molded by your surroundings, by the character of the people with whom you come in contact every day.","['Character', 'Career', 'Value']"
life,"When push comes to shove, it ain't the science that's going to lift you up - it's the belief, the spiritual side of life, that's going to lift you up, no matter what religion you are.","['Positive', 'Science', 'Religion']"
"life,love",Bitterness imprisons life; love releases it.,"['Love', 'Bitterness']"
"life,love",Where there is love there is life.,"['life', 'love ']"
"life,wisdom,science",The saddest aspect of life right now is that science gathers knowledge faster than society gathers wisdom.,"['Science', 'Wisdom', 'Knowledge']"
life,"No man is worth his salt who is not ready at all times to risk his well-being, to risk his body, to risk his life, in a great cause.","['Great', 'Risk', 'Body']"
life,Life itself is a quotation.,"['Quotation', 'Itself']"
life,"In life, there is always that special person who shapes who you are, who helps to determine the person you become.","['Special', 'Shapes', 'Determine']"
life,"My identity was a big issue when I was a teenager, and I had a lot of questions, like: 'Who am I?' 'Who do I belong to?' But when I was still quite young, I decided that belonging is a tough process in life, and I'd better say I belonged to myself and the world rather than belonging to one nationality or another.","['Identity', 'Questions', 'Process']"
"hope,life","When we have lost everything, including hope, life becomes a disgrace, and death a duty.","['Life', 'Death', 'Lost']"
life,The hardest thing in life to learn is which bridge to cross and which to burn.,"['Bridge', 'Learn', 'Burn']"
"life,love","I love sleep. My life has the tendency to fall apart when I'm awake, you know?","['Dreams', 'Love', 'Sleep']"
"life,love","If you were to destroy the belief in immortality in mankind, not only love but every living force on which the continuation of all life in the world depended, would dry up at once.","['Life', 'Living', 'Belief']"
life,"There are three ingredients in the good life: learning, earning and yearning.","['Good', 'Learning']"
"life,love","One mustn't ask apple trees for oranges, France for sun, women for love, life for happiness.","['Life', 'Happiness', 'Women']"
"hope,life,death",One lives in the hope of becoming a memory.,"['Memory', 'Becoming']"
life,It's the game of life. Do I win or do I lose? One day they're gonna shut the game down. I gotta have as much fun and go around the board as many times as I can before it's my turn to leave.,"['Game', 'Fun', 'Win']"
life,Life is too short to not have fun; we are only here for a short time compared to the sun and the moon and all that.,"['Time', 'Fun', 'Sun']"
life,"For the past 33 years, I have looked in the mirror every morning and asked myself: 'If today were the last day of my life, would I want to do what I am about to do today?' And whenever the answer has been 'No' for too many days in a row, I know I need to change something.","['Change', 'Morning', 'Mirror']"
"life,inspiration","Life is full of beauty. Notice it. Notice the bumble bee, the small child, and the smiling faces. Smell the rain, and feel the wind. Live your life to the fullest potential, and fight for your dreams.","['Beauty', 'Dreams', 'Smiling']"
life,We cannot stop the winter or the summer from coming. We cannot stop the spring or the fall or make them other than they are. They are gifts from the universe that we cannot refuse. But we can choose what we will contribute to life when each arrives.,"['Spring', 'Universe', 'Summer']"
"hope,life","When we meet real tragedy in life, we can react in two ways - either by losing hope and falling into self-destructive habits, or by using the challenge to find our inner strength. Thanks to the teachings of Buddha, I have been able to take this second way.","['Strength', 'Hope', 'Challenge']"
life,"There is a plan and a purpose, a value to every life, no matter what its location, age, gender or disability.","['Age', 'Disability', 'Purpose']"
life,"Life is very interesting... in the end, some of your greatest pains, become your greatest strengths.","['Strength', 'Greatest']"
life,"For God so loved the World that he gave his only Son, that whoever believes in him should not perish but have eternal life.","['Religion', 'God', 'Son']"
life,"Loving oneself isn't hard, when you understand who and what 'yourself' is. It has nothing to do with the shape of your face, the size of your eyes, the length of your hair or the quality of your clothes. It's so beyond all of those things and it's what gives life to everything about you. Your own self is such a treasure.","['Eyes', 'Quality', 'Hair']"
life,"Youth is not a time of life; it is a state of mind; it is not a matter of rosy cheeks, red lips and supple knees; it is a matter of the will, quality of the imagination, a vigor of the emotions; it is the freshness of the deep springs of life.","['Teen', 'Time', 'Youth']"
"life,love,success","My success set me up for life, and it meant that I could retire from the music industry at 27 to spend time with my newborn daughter and my wife. My time away from the spotlight allowed me to rediscover my love for music, and I'm doing it for me now and no one else.","['Life', 'Success', 'Music']"
life,"The care of human life and happiness, and not their destruction, is the first and only object of good government.","['Government', 'Happiness', 'Good']"
"life,love","If you are lucky enough to find a way of life you love, you have to find the courage to live it.","['Courage', 'Life', 'Lucky']"
"life,love","With me, what you see is what you get. Yes, call me naive, but I love life. I am happy, and for that, I make no apologies. I do like to see the best in people, and when someone is nice to my face, I tend to believe them.","['Love', 'Best', 'Happy']"
life,"I always say that the times in my life when I've been happiest are the times when I've seen, like, a sunset.","['Sunset', 'Happiest', 'Seen']"
"life,humor","If the world were merely seductive, that would be easy. If it were merely challenging, that would be no problem. But I arise in the morning torn between a desire to improve the world and a desire to enjoy the world. This makes it hard to plan the day.","['activism', 'humor', 'life', 'pleasure ']"
life,When I was young I thought that money was the most important thing in life; now that I am old I know that it is.,['Money']
life,"Even a happy life cannot be without a measure of darkness, and the word happy would lose its meaning if it were not balanced by sadness. It is far better take things as they come along with patience and equanimity.","['Patience', 'Sadness', 'Happy']"
life,"Science is a way of life. Science is a perspective. Science is the process that takes us from confusion to understanding in a manner that's precise, predictive and reliable - a transformation, for those lucky enough to experience it, that is empowering and emotional.","['Science', 'Experience', 'Process']"
life,You are educated. Your certification is in your degree. You may think of it as the ticket to the good life. Let me ask you to think of an alternative. Think of it as your ticket to change the world.,"['Graduation', 'Change', 'Good']"
life,"Make it a habit to tell people thank you. To express your appreciation, sincerely and without the expectation of anything in return. Truly appreciate those around you, and you'll soon find many others around you. Truly appreciate life, and you'll find that you have more of it.","['Thankful', 'Appreciate', 'Habit']"
life,I remember my mother's prayers and they have always followed me. They have clung to me all my life.,"[""Mother's Day"", 'Mother']"
life,The only rule is don't be boring and dress cute wherever you go. Life is too short to blend in.,"['Cute', 'Short', 'Dress']"
"friendship,life","Friendship is the shadow of the evening, which increases with the setting sun of life.","['Friendship', 'Shadow']"
"friendship,life","In everyone's life, at some time, our inner fire goes out. It is then burst into flame by an encounter with another human being. We should all be thankful for those people who rekindle the inner spirit.","['Friendship', 'Time', 'Thankful']"
"life,success",My biggest success is getting over the things that have tried to destroy and take me out of this life. Those are my biggest successes. It has nothing to do with work.,"['Success', 'Work', 'Tried']"
life,I would argue that nothing gives life more purpose than the realization that every moment of consciousness is a precious and fragile gift.,"['Purpose', 'Moment', 'Gift']"
"life,success","The most glorious moments in your life are not the so-called days of success, but rather those days when out of dejection and despair you feel rise in you a challenge to life, and the promise of future accomplishments.","['Future', 'Success', 'Challenge']"
life,"Don't listen to what anybody says except the people who encourage you. If it's what you want to do and it's within yourself, then keep going and try to do it for the rest of your life.","['Within', 'Listen', 'Rest']"
life,"I know that many of you do wear such a cross of Christ, not in any ostentatious way, not in a way that might harm you at your work or recreation, but a simple indication that you value the role of Jesus Christ in the history of the world, that you are trying to live by Christ's standards in your own daily life.","['Easter', 'Work', 'History']"
"life,love","I love sleep. My life has the tendency to fall apart when I'm awake, you know?",['sleep ']
life,"I've learned in most areas of my life, to bounce heated choices off other people. Co-workers, my agent, my wife, a sponsor, etc. A majority of the time, that keeps me on the right side of things.","['Time', 'Choices', 'Wife']"
"hope,inspiration,life,love",Your ordinary acts of love and hope point to the extraordinary promise that every human life is of inestimable value.,"['Inspirational', 'Life', 'Love']"
life,"You need to make a commitment, and once you make it, then life will give you some answers.","['Commitment', 'Answers']"
life,"I tell myself that God gave my children many gifts - spirit, beauty, intelligence, the capacity to make friends and to inspire respect. There was only one gift he held back - length of life.","['Death', 'Beauty', 'Respect']"
life,"I was living an extremely burdensome life, because every time I prayed, I became more clearly aware of my faults. On the one hand, God was calling me. On the other, I was following the way of the world. Doing what God wanted made me happy; but I felt bound by the things of this world.","['Time', 'God', 'Happy']"
life,Life finds its purpose and fulfillment in the expansion of happiness.,"['Happiness', 'Purpose']"
life,My whole life is about winning. I don't lose often. I almost never lose.,"['Winning', 'Lose', 'Almost']"
"life,love",A dream is what makes people love life even when it is painful.,"['Life', 'Dream', 'Painful']"
"life,motivation","Everyone suffers some injustice in life, and what better motivation than to help others not suffer in the same way.","['Motivation', 'Help', 'Injustice']"
"arts,life","Perhaps it's good for one to suffer. Can an artist do anything if he's happy? Would he ever want to do anything? What is art, after all, but a protest against the horrible inclemency of life?","['Art', 'Good', 'Happy']"
"life,love","Life is short and we have never too much time for gladdening the hearts of those who are travelling the dark journey with us. Oh be swift to love, make haste to be kind.","['Life', 'Time', 'Journey']"
life,"I'll tell you, in my life I've never once have seen a Hispanic panhandler, because in our community, it would be viewed as shameful to be out on the street begging. Those are all conservative values - faith, family, hard work, responsibility.","['Family', 'Work', 'Faith']"
"life,faith","All the world is made of faith, and trust, and pixie dust.","['faith', 'life', 'pixie-dust', 'trust ']"
life,The world has never yet seen a truly great and virtuous nation because in the degradation of woman the very fountains of life are poisoned at their source.,"['Great', 'Woman', 'Nation']"
life,Get busy living or get busy dying.,['life ']
life,Loud is a way of life.,['Loud']
"life,philosophy,inspiration,wisdom",May you live every day of your life.,"['inspirational', 'life', 'philosophy', 'wisdom ']"
"life,success","The secret of success is learning how to use pain and pleasure instead of having pain and pleasure use you. If you do that, you're in control of your life. If you don't, life controls you.","['Learning', 'Life', 'Pain']"
"life,love",I went to a psychoanalyst. He explained things about my love life that I found very impressive... almost scary.,"['Love', 'Explained', 'Found']"
life,A shady business never yields a sunny life.,"['Business', 'Sunny', 'Shady']"
life,The Hercules' was a monumental undertaking. It is the largest aircraft ever built... I put the sweat of my life into this thing.,"['Sweat', 'Aircraft', 'Built']"
life,Every major question in history is a religious question. It has more effect in molding life than nationalism or a common language.,"['History', 'Language', 'Question']"
"life,success","If one advances confidently in the direction of his dreams, and endeavors to live the life which he has imagined, he will meet with a success unexpected in common hours.","['Dreams', 'Life', 'Unexpected']"
life,"It is my aim, my destination in life to make the cello as beloved an instrument as the violin and piano.","['Aim', 'Piano', 'Violin']"
"life,philosophy","We have to dare to be ourselves, however frightening or strange that self may prove to be.","['authenticity', 'life', 'philosophy', 'self ']"
life,"People see me laughing and telling jokes, but they had no idea after the show was over, I had no joy in my life, in my heart.","['Heart', 'Joy', 'Jokes']"
"life,success,inspiration",Many of life's failures are people who did not realize how close they were to success when they gave up.,"['Failure', 'Life', 'Realize']"
life,So many tangles in life are ultimately hopeless that we have no appropriate sword other than laughter.,"['Laughter', 'Sword', 'Hopeless']"
life,"Whether you are an astronomer or a life scientist, geophysicist, or a pilot, you've got to be there because you believe you are good in your field, and you can contribute, not because you are going to get a lot of fame or whatever when you get back.","['Good', 'Fame', 'Pilot']"
life,Anyone who lives within their means suffers from a lack of imagination.,"['imagination', 'life', 'money ']"
life,"There are certain things about me that I will never tell to anyone because I am a very private person. But basically, what you see is who I am. I'm independent, I do like to be liked, I do look for the good side of life and people. I'm positive, I'm disciplined, I like my life in order, and I'm neat as a pin.","['Positive', 'Good', 'Order']"
"hope,inspiration,life,love",Your ordinary acts of love and hope point to the extraordinary promise that every human life is of inestimable value.,"['Inspirational', 'Life', 'Hope']"
life,"Many people come to reinvention when life changes around them, but people come in all different stripes. I'm oriented to change.","['Change', 'Changes', 'Stripes']"
"life,success","I don't believe in the transformation myth, where if you have more success, life changes for you.","['Life', 'Changes', 'Myth']"
life,"How far you go in life depends on your being tender with the young, compassionate with the aged, sympathetic with the striving and tolerant of the weak and strong. Because someday in your life you will have been all of these.","['Aged', 'Tolerant', 'Strong']"
life,A life is not important except in the impact it has on other lives.,"['Impact', 'Except', 'Lives']"
life,"Our prime purpose in this life is to help others. And if you can't help them, at least don't hurt them.","['Help', 'Purpose', 'Hurt']"
"life,love",I argue thee that love is life. And life hath immortality.,"['Love', 'Argue', 'Hath']"
life,"You're only here for a short visit. Don't hurry, don't worry. And be sure to smell the flowers along the way.","['Worry', 'Flowers', 'Short']"
life,"These woods are lovely, dark and deep,But I have promises to keep,And miles to go before I sleep,And miles to go before I sleep.",['life ']
"life,success",Honesty and integrity are absolutely essential for success in life - all areas of life. The really good news is that anyone can develop both honesty and integrity.,"['Life', 'Good', 'Integrity']"
life,"Open your eyes, look within. Are you satisfied with the life you're living?","['Eyes', 'Living', 'Within']"
life,Life is what happens while you are busy making other plans.,"['Busy', 'Plans', 'Happens']"
"life,love","It is really rare to find someone you really, really love and that you want to spend your life with and all that stuff that goes along with being married. I am one of those lucky people. And I think she feels that way too. So the romantic stuff is easy because you want them to be happy.","['Romantic', 'Life', 'Happy']"
life,Life is ten percent what happens to you and ninety percent how you respond to it.,"['Happens', 'Respond']"
life,Maybe that's what life is... a wink of the eye and winking stars.,"['Stars', 'Eye', 'Wink']"
life,The most satisfying thing in life is to have been able to give a large part of one's self to others.,"['Self', 'Others', 'Satisfying']"
life,The price of anything is the amount of life you exchange for it.,"['Price', 'Exchange', 'Amount']"
"life,love","Why, when we know that there's no such thing as perfect, do most of us spend an incredible amount of time and energy trying to be everything to everyone? Is it that we really admire perfection? No - the truth is that we are actually drawn to people who are real and down-to-earth. We love authenticity and we know that life is messy and imperfect.","['Life', 'Time', 'Truth']"
life,"You have enemies? Good. That means you've stood up for something, sometime in your life.","['Good', 'Enemy', 'Means']"
"life,love",In my life I've learned that true happiness comes from giving. Helping others along the way makes you evaluate who you are. I think that love is what we're all searching for. I haven't come across anyone who didn't become a better person through love.,"['Life', 'Happiness', 'Giving']"
life,A man who dares to waste one hour of time has not discovered the value of life.,"['Time', 'Value', 'Waste']"
life,"We need to give each other the space to grow, to be ourselves, to exercise our diversity. We need to give each other space so that we may both give and receive such beautiful things as ideas, openness, dignity, joy, healing, and inclusion.","['Grow', 'Diversity', 'Beautiful']"
life,"What if you gave someone a gift, and they neglected to thank you for it - would you be likely to give them another? Life is the same way. In order to attract more of the blessings that life has to offer, you must truly appreciate what you already have.","['Appreciate', 'Blessings', 'Gift']"
"life,love","If you love life, don't waste time, for time is what life is made up of.","['Love', 'Time', 'Waste']"
"life,success",I can't imagine a person becoming a success who doesn't give this game of life everything he's got.,"['Life', 'Game', 'Imagine']"
"hope,life","When I stand before God at the end of my life, I would hope that I would not have a single bit of talent left, and could say, 'I used everything you gave me'.","['Hope', 'God', 'Talent']"
life,It's all about quality of life and finding a happy balance between work and friends and family.,"['Family', 'Work', 'Balance']"
life,Most people have never learned that one of the main aims in life is to enjoy it.,"['Enjoy', 'Aims', 'Learned']"
"life,love","In life, there are those relationships where you really love someone, but they're just not right for you and there's a little bittersweet feel to it.",['Life']
life,Don't go around saying the world owes you a living. The world owes you nothing. It was here first.,"['Owes', 'Living', 'Saying']"
"life,inspiration",Nobody made a greater mistake than he who did nothing because he could do only a little.,"['Mistake', 'Nobody']"
life,"The Wine of Life keeps oozing drop by drop, The Leaves of Life keep falling one by one.","['Wine', 'Falling', 'Drop']"
"life,love","The story of life is quicker than the blink of an eye, the story of love is hello, goodbye.","['Love', 'Goodbye', 'Eye']"
life,"Of all sad words of tongue or pen, the saddest are these, 'It might have been.","['life', 'words ']"
life,Our life always expresses the result of our dominant thoughts.,"['Thoughts', 'Expresses']"
life,"I look back on my life like a good day's work, it was done and I am satisfied with it.","['Work', 'Good', 'Satisfied']"
life,"Good friends, good books and a sleepy conscience: this is the ideal life.","['Good', 'Books', 'Conscience']"
life,"What childishness is it that while there's breath of life in our bodies, we are determined to rush to see the sun the other way around?","['Sun', 'Determined', 'Rush']"
life,"A life spent making mistakes is not only more honorable, but more useful than a life spent doing nothing.","['art', 'life ']"
life,"Wild oats will get sown some time, and one of the arts of life is to sow them at the right time.","['Time', 'Wild', 'Arts']"
"life,inspiration","When I was 5 years old, my mother always told me that happiness was the key to life. When I went to school, they asked me what I wanted to be when I grew up. I wrote down ‘happy’. They told me I didn’t understand the assignment, and I told them they didn’t understand life.","['inspirational', 'life ']"
life,I've never been a big nightlife person. I have a pretty low-key life.,['Nightlife']
life,"My hometown I grew up in in Michigan is really tiny, and they are so excited for all of my adventures my whole life.","['Hometown', 'Michigan', 'Excited']"
life,That there's no more important decision in life than who you marry.,"['Anniversary', 'Decision', 'Marry']"
"life,love","All life is a manifestation of the spirit, the manifestation of love.","['Love', 'Spirit']"
life,"When work is a pleasure, life is a joy! When work is a duty, life is slavery.","['Work', 'Slavery', 'Joy']"
life,We forget that the water cycle and the life cycle are one.,"['Water', 'Forget', 'Cycle']"
life,You cannot live your life looking at yourself from someone else's point of view.,"['Looking', 'View', 'Point']"
life,"Finding some quiet time in your life, I think, is hugely important.","['Time', 'Quiet', 'Finding']"
"life,inspiration","If my life is going to mean anything, I have to live it myself.","['inspirational', 'life', 'meaning ']"
"life,love","If you wish to strengthen your confidence in God still more, often recall the loving way in which He has acted toward you, and how mercifully He has tried to bring you out of your sinful life, to break your attachment to the things of earth and draw you to His love.","['Love', 'God', 'Confidence']"
life,"There is no such thing as perpetual tranquillity of mind while we live here; because life itself is but motion, and can never be without desire, nor without fear, no more than without sense.","['Fear', 'Desire', 'Motion']"
"life,inspiration","Do not let your fire go out, spark by irreplaceable spark in the hopeless swamps of the not-quite, the not-yet, and the not-at-all. Do not let the hero in your soul perish in lonely frustration for the life you deserved and have never been able to reach. The world you desire can be won. It exists.. it is real.. it is possible.. it's yours.","['inspirational', 'life ']"
life,"The method of political science is the interpretation of life; its instrument is insight, a nice understanding of subtle, unformulated conditions.","['Science', 'Political', 'Nice']"
life,"I never understand when people say, 'School days are the best of your life.' So it's all downhill from 16? How depressing.","['Best', 'Depressing', 'Understand']"
"life,wisdom","The best index to a person's character is how he treats people who can't do him any good, and how he treats people who can't fight back.","['character', 'life', 'wisdom ']"
life,"The measure of life is not its duration, but its donation.","['Measure', 'Donation', 'Duration']"
life,"There comes a time in every man's life, and I've had plenty of them.","['Time', 'Plenty']"
life,"I should have no objection to go over the same life from its beginning to the end: requesting only the advantage authors have, of correcting in a second edition the faults of the first.","['Beginning', 'Advantage', 'Second']"
"life,inspiration",The flower that blooms in adversity is the rarest and most beautiful of all.,"['inspiration', 'life ']"
life,"I feel like unforgiveness, bitterness and resentment, it blocks the flows of God's blessings in life.","['God', 'Blessings', 'Bitterness']"
"life,happiness",The most important thing is to enjoy your life—to be happy—it's all that matters.,"['happiness', 'life ']"
"life,love","Resentments and grudges are two of the main culprits that perpetuate cycles of self-abuse and victimhood. Stowed away inside you like parasites, they deplete you of your God-given life force and separate you from your inherent worth, your joy, and the love in your heart.","['Love', 'Heart', 'Joy']"
"life,love","I grew up babysitting and always enjoyed it. I love family. A couple of my closest friends have kids, and I'm their godfather, and that's one of my greatest pleasures in life, just picking them up from school and hanging out with them.","['Love', 'Family', 'Greatest']"
life,"I'm so thankful for my family and friends - they're really supportive. Everyone I work with on 'Austin & Ally;' the cast and crew are like my family now. We have so much fun, and I'm so happy they're in my life!","['Family', 'Work', 'Thankful']"
life,"My experience of life is that it is not divided up into genres; it’s a horrifying, romantic, tragic, comical, science-fiction cowboy detective novel. You know, with a bit of pornography if you're lucky.",['life ']
life,"In war as in life, it is often necessary when some cherished scheme has failed, to take up the best alternative open, and if so, it is folly not to work for it with all your might.","['Work', 'Best', 'War']"
life,"The companion of an evening, and the companion for life, require very different qualifications.","['Evening', 'Companion', 'Require']"
life,Being the first to cross the finish line makes you a winner in only one phase of life. It's what you do after you cross the line that really counts.,"['Finish', 'Winner', 'Line']"
life,"The more of your private life you put into the public domain, the smaller your private life becomes.","['Private', 'Public', 'Becomes']"
"life,love","Sexual living is a reflection of God's love for us. It has two key qualities, which is faithfulness and creativity of new life.","['Love', 'God', 'Creativity']"
life,The consuming desire of most human beings is deliberately to plant their whole life in the hands of some other person. I would describe this method of searching for happiness as immature. Development of character consists solely in moving toward self-sufficiency.,"['Happiness', 'Character', 'Moving']"
life,"To overcome poverty and the flaws of the economic crisis in our society, we need to envision our social life. We have to free our mind, imagine what has never happened before and write social fiction. We need to imagine things to make them happen. If you don't imagine, it will never happen.","['Society', 'Poverty', 'Free']"
life,"A life without a lonely place, that is, without a quiet center, becomes destructive.","['Lonely', 'Quiet', 'Center']"
life,My life really began when I married my husband.,"['Husband', 'Married', 'Began']"
life,"People aren't either wicked or noble. They're like chef's salads, with good things and bad things chopped and mixed together in a vinaigrette of confusion and conflict.",['life ']
life,I feel as though my life is bathed in golden sunlight. And the really wonderful thing is that I know it.,"['Golden', 'Wonderful', 'Sunlight']"
life,"Throughout my life, my mom has been the person that I've always looked up to.","['Mom', 'Looked', 'Throughout']"
life,"I spend several days at a time without enough sleep. At first, normal activities become annoying. When you are too tired to eat, you really need some sleep. A few days later, things become strange. Loud noises become louder and more startling, familiar sounds become unfamiliar, and life reinvents itself as a surrealist dream.","['Time', 'Sleep', 'Dream']"
"humor,inspiration,life","My mission in life is not merely to survive, but to thrive; and to do so with some passion, some compassion, some humor, and some style.","['Inspirational', 'Life']"
