0,1,2
"love,life,humor,wisdom,truth,relationship,romance,funny,books","I suppose it’s not a social norm, and not a manly thing to do — to feel, discuss feelings. So that’s what I’m giving the finger to. Social norms and stuff…what good are social norms, really? I think all they do is project a limited and harmful image of people. It thus impedes a broader social acceptance of what someone, or a group of people, might actually be like.","['bisexual', 'bisexuality', 'bisexuals', 'body', 'books', 'boy', 'cool', 'culture', 'desire', 'emotion', 'erotic', 'erotica', 'friendship', 'funny', 'gay', 'gay-men', 'gay-rights', 'glbt', 'guy', 'honesty', 'humor', 'humour', 'imagination', 'individuality', 'life', 'love', 'music', 'novel', 'passion', 'reality', 'relationships', 'romance', 'self', 'sex', 'sexuality', 'society', 'society-s-increasing-stupidity', 'technology', 'truth', 'wisdom', 'young', 'youth ']"
"life,wisdom","I've found that luck is quite predictable. If you want more luck, take more chances, Be more active, Show up more often.","['life', 'wisdom ']"
"love,wisdom",The worst thing: to give yourself away in exchange for not enough love.,"['love', 'wisdom ']"
"love,life,philosophy,wisdom,truth","Just when you thought you’d considered all the angles, life goes from a square to a cube. Love should also be 3D.","['3d', 'consideration', 'cube', 'dimension', 'growth', 'life', 'love', 'perspective', 'philosophy', 'square', 'truth', 'viewpoint', 'wisdom', 'wise', 'word-junkies ']"
"love,wisdom,romance",There are some experiences in life they haven't invented the right words for.,"['love', 'romance', 'sorry', 'wisdom ']"
"wisdom,truth","Better than learning how to speak a foreign language, is to start speaking the truth. But few people will listen, because they just don’t understand.","['foreign-language', 'language', 'listen', 'listening', 'speak', 'speaking', 'talk', 'talking', 'true', 'truth', 'understand', 'understanding', 'wisdom', 'wise', 'word-junkies ']"
"life,inspiration,wisdom","To invent your own life's meaning is not easy, but it's still allowed, and I think you'll be happier for the trouble.","['inspirational', 'life', 'meaning', 'wisdom ']"
wisdom,The wise are not wise because they make no mistakes. They are wise because they correct their mistakes as soon as they recognize them.,['wisdom ']
"life,philosophy,wisdom,truth,death",There is no escape—we pay for the violence of our ancestors.,"['death', 'legacy', 'life', 'muad-dib', 'philosophy', 'truth', 'wisdom ']"
"humor,wisdom","A nugget of wisdom is more valuable than a nugget of gold—and considerably harder to pan out of a river. I’ll be 33 in March, and all I’ve found so far is fool’s gold. Still, I was able to trade it for political favors.","['birthday', 'fool-s-gold', 'gold', 'humor', 'nugget-of-wisdom', 'political-favors', 'politics', 'river', 'wisdom', 'word-junkies ']"
wisdom,"Stories have a way of changing faces. They are unruly things, undisciplined, given to delinquency and the throwing of erasers. This is why we must close them up into thick, solid books, so they cannot get out and cause trouble.","['childrens', 'wisdom ']"
"life,love,philosophy,wisdom,poetry,quotes","If I waste all my charity, all I’ll wind up with in the end is the wind. Still, I think I want to be the Dandelion of Love.","['absurd', 'breeze', 'charity', 'dandelion', 'dandelion-of-love', 'flower', 'flowers', 'inner-dialogue', 'life', 'love', 'philosophy', 'poetic', 'poetry', 'quotes', 'romantic', 'waste', 'wind', 'wisdom', 'wise', 'word-junkies ']"
"life,humor,wisdom,relationship","I wouldn’t feel great if you left me alone, but I wouldn’t feel bad either. I’d feel good, like I always do, which has nothing to do with you, even if you’ll have nothing to do with me.","['humor', 'life', 'nothing', 'relationships', 'wisdom', 'word-junkies ']"
wisdom,"If you don't feel it, flee from it. Go where you are celebrated, not merely tolerated.","['celebrate', 'feel', 'feelings', 'go', 'wisdom ']"
"life,love,wisdom,happiness,poetry","I was an adventurer, but she was not an adventuress. She was a 'wanderess.' Thus, she didn’t care about money, only experiences - whether they came from wealth or from poverty, it was all the same to her.","['adventurer', 'adventuress', 'aesthete', 'allegory', 'ambition', 'beautiful', 'bravery', 'courage', 'daring', 'direction', 'drive', 'empowerment', 'enjoying', 'exile', 'expatriate', 'experience', 'female', 'female-beauty', 'female-characters', 'female-empowerment', 'female-hero', 'female-liberation', 'females', 'feminine', 'femininity', 'feminism', 'femme', 'filles', 'freedom', 'girl', 'girl-power', 'girl-quotes', 'girls', 'goal', 'goals', 'happiness', 'hearts', 'hiding', 'imagination', 'inspire', 'jeune-fille', 'kid', 'kiss', 'life', 'life-philosophy', 'literature', 'living', 'love', 'loving', 'memory', 'money', 'motivation', 'passion', 'passionate', 'payne', 'poetess', 'poetry', 'povery', 'power', 'pretty', 'richness', 'risk', 'roaming', 'roman', 'roman-payne', 'romantic', 'running', 'sacred', 'secretive', 'seductive', 'sensual', 'strength', 'surrender', 'sweet', 'the-wanderess', 'time', 'travel', 'wander', 'wanderer', 'wanderess', 'wandering', 'wanderlust', 'wayfaring', 'wealth', 'wisdom', 'woman', 'woman-s-character', 'woman-s-strength', 'womanhood', 'women', 'women-s-inspirational', 'women-s-liberation', 'women-s-strength', 'young-love ']"
wisdom,"I will not deny but that the best apology against false accusers is silence and sufferance, and honest deeds set against dishonest words.","['hinesty', 'integrity', 'patience', 'suffering', 'wisdom ']"
wisdom,Dieting is the only game where you win when you lose!,"['diet', 'dieting', 'fashion-designer', 'game', 'image', 'look', 'lose', 'pounds', 'weight', 'win', 'winning', 'wisdom', 'wise', 'woman', 'women ']"
"life,love,humor,wisdom",I’d rather have 100% of 5 than 50% of 10—especially with love.,"['creative', 'funny', 'humor', 'life', 'love', 'love-quotes', 'silly', 'strange', 'wisdom', 'wise', 'wonderful', 'word-junkies ']"
wisdom,I look back now and realize that the gift of a true friend is that she sees you not the way you see yourself or the way others see you. A true friend sees you for who you are and who you can become.,"['friendship', 'philosophical', 'wisdom ']"
wisdom,Do not seek to follow in the footsteps of the wise; seek what they sought.,['wisdom ']
"wisdom,mind","Those who dream by day are cognizant of many things which escape those who dream only by night. In their gray visions they obtain glimpses of eternity, and thrill, in waking, to find that they have been upon the verge of the great secret. In snatches, they learn something of the wisdom which is of good, and more of the mere knowledge which is of evil.","['dream', 'eternity', 'mind', 'mystery', 'wisdom ']"
"life,wisdom",Relax. Just be. And be just.,"['calm', 'composure', 'fair', 'just', 'lady-justice', 'life', 'peace', 'reason', 'reasonable', 'relax', 'serenity', 'wisdom', 'wise', 'word-junkies', 'xazaqazax ']"
"life,wisdom",I feel sorry for anyone who is in a place where he feels strange and stupid.,"['alienation', 'alone', 'belonging', 'jonah', 'life', 'lois-lowry', 'lonely', 'place', 'sorry', 'strange', 'stupid', 'the-giver', 'wisdom ']"
"wisdom,knowledge",The happiness of the drop is to die in the river.,"['islam', 'knowledge', 'sufism', 'wisdom ']"
"life,love,wisdom,relationship,romance","Relationships are like water. If you grab tight, clamping and clenching to gain control, you’ll lose it all. Instead, cup your hand gently, so she feels free to drink until her thirst is quenched.","['clamp', 'clench', 'control', 'cup', 'drink', 'drinking', 'free', 'freedom', 'gentle', 'gentleness', 'hand', 'hands', 'life', 'loss', 'love', 'relationships', 'romance', 'thirst', 'water', 'wisdom', 'wise', 'word-junkies ']"
"life,humor,wisdom","Only a fool would say they’re not a fool. Well, I am not a fool, which is why I say I am a fool.","['clever', 'fool', 'foolish', 'humor', 'life', 'wisdom', 'wise', 'word-junkies ']"
wisdom,"My father always used to say, ""Don't raise your voice. Improve your argument.""Good sense does not always lie with the loudest shouters, nor can we say that a large, unruly crowd is always the best arbiter of what is right.",['wisdom ']
"life,inspiration,wisdom","Two wrongs don't make a right, but don't three lefts make a right? Two wrongs don't make a right, but don't two negatives make a positive?","['andrew', 'beautiful', 'clements', 'inspirational', 'ironic', 'life', 'oxemoron', 'paradox', 'wisdom ']"
wisdom,"Okay, this is the wisdom. First, time spent on reconnaissanse is never wasted. Second, almost anything can be improved with the addition of bacon. And finally, there is no problem on Earth that can't be ameliorated by a hot bath and a cup of tea.","['bacon', 'hot-baths', 'humour', 'problem', 'reconnaissance', 'tea', 'time', 'wisdom ']"
"life,wisdom,faith,inspiration","Sorrow looks back, Worry looks around, Faith looks up","['faith', 'inspiration', 'life', 'sorrow', 'wisdom', 'worry ']"
"wisdom,truth","People are always complaining that life's not fair, but that simply isn't true. Life is extraordinarily fair. It's just not centered on you.","['truth', 'wisdom ']"
"life,truth,wisdom,relationship,romance","Please, touch me, I pray.","['desire', 'friendship', 'funny', 'girl', 'hip-hop', 'honesty', 'humor', 'humour', 'imagination', 'individuality', 'life', 'love', 'lust', 'lust-for-life', 'music', 'novel', 'passion', 'reality', 'relationships', 'romance', 'self', 'sex', 'truth', 'wisdom', 'young', 'young-adult', 'young-adult-fiction', 'young-adult-literature', 'young-adult-novels', 'young-adults ']"
"life,wisdom,death,relationship","You are not your body. You are the sum of all your actions, and they live on after your body dies. You may be mortal, but your brand is eternal.","['actions', 'bodies', 'body', 'brand', 'death', 'eternal', 'forever', 'life', 'mortal', 'personal-brand', 'personal-branding', 'relationships', 'spirit', 'spiritual', 'spirituality', 'wisdom', 'word-junkies ']"
wisdom,"When you're in a Slump,you're not in for much fun.Un-slumping yourselfis not easily done.","['hope-and-despair', 'wisdom ']"
"philosophy,wisdom",Learned we may be with another man's learning: we can only be wise with wisdom of our own.,"['learning', 'philosophy', 'wisdom ']"
"love,life,humor,wisdom,truth,relationship",Lightning doesn’t thunder twice. Let that be a lesson in love.,"['humor', 'lesson', 'life', 'lightning', 'love', 'relationships', 'storms', 'teach', 'teacher', 'thunder', 'truth', 'valuable', 'value', 'wisdom', 'wise', 'word-junkies ']"
"life,wisdom,relationship","With any new business deal, don’t think about how much you can afford to get—think about how much you can afford to give. A spirit of giving will allow you to get.","['afford', 'branding', 'business', 'generosity', 'generous', 'gracious', 'gratitude', 'life', 'money', 'personal-brand', 'personal-branding', 'profit', 'relationships', 'spirit', 'spirituality', 'wisdom', 'wise', 'word-junkies ']"
wisdom,"How prone to doubt, how cautious are the wise!",['wisdom ']
"life,wisdom",The act of taking the first step is what separates the winners from the losers.,"['life', 'wisdom ']"
"life,wisdom",Everything you do is triggered by an emotion of either desire or fear.,"['life', 'wisdom ']"
"inspiration,wisdom","You can have many great ideas in your head, but what makes the difference is the action. Without action upon an idea, there will be no manifestation, no results, and no reward","['inspirational', 'toltec-wisdom', 'wisdom ']"
"wisdom,inspiration",Gamitin ang puso para alagaan ang taong malapit sayo. Gamitin ang utakpara alagaan ang sarili mo.,"['inspiration', 'love', 'wisdom ']"
"wisdom,relationship","Your personal brand should be like water: not only clear, but transparent to the public. People thirst for that, and they will drink you up.","['brand', 'branding', 'business', 'clear', 'drink', 'people', 'personal-brand', 'personal-branding', 'public', 'relationships', 'thirst', 'thirsty', 'transparency', 'transparent', 'trust', 'trustworthy', 'water', 'wisdom', 'wise', 'word-junkies ']"
wisdom,"Before you become too entranced with gorgeous gadgets and mesmerizing video displays, let me remind you that information is not knowledge, knowledge is not wisdom, and wisdom is not foresight. Each grows out of the other, and we need them all.","['technology', 'wisdom ']"
"life,wisdom","To me, impulsive means foolish. But if a person’s not a little impulsive, they don’t have a pulse.","['fool', 'foolish', 'impulse', 'impulsive', 'impulsiveness', 'life', 'man', 'person', 'personality', 'pulse', 'risk', 'risky', 'safe', 'safety', 'wisdom', 'wise', 'word-junkies ']"
wisdom,"A man should never be ashamed to own that he has been in the wrong, which is but saying in other words that he is wiser today than he was yesterday.","['error', 'humility', 'wisdom ']"
"love,life,wisdom,quotes",Love only grows by sharing. You can only have more for yourself by giving it away to others.,"['altruism', 'brian-tracy', 'evolution', 'evolve', 'giving', 'growing', 'kindness', 'life', 'love', 'people', 'quote', 'quotes', 'self', 'sharing', 'wisdom ']"
wisdom,"But that was life: Nobody got a guided tour to their own theme park. You had to hop on the rides as they presented themselves, never knowing whether you would like the one you were in line for...or if the bastard was going to make you throw up your corn dog and your cotton candy all over the place.","['fate', 'humor', 'life-lessons', 'life-sucks', 'random', 'wisdom ']"
"life,wisdom",How many seconds does it take to win second? As many as it takes to win first—if you don’t use them properly.,"['attitude', 'brilliant', 'champion', 'clever', 'commitment', 'dedication', 'efficient', 'first-place', 'genius', 'greatness', 'life', 'lose', 'losing', 'management', 'productive', 'productivity', 'second-place', 'time', 'time-management', 'useful', 'win', 'winner', 'winning', 'wisdom', 'wise', 'word-junkies ']"
"life,humor,wisdom,knowledge","Wisdom is knowing when you are being patient, and when you are wasting time by waiting.","['humor', 'knowing', 'knowledge', 'life', 'patience', 'patient', 'procrastinate', 'procrastinating', 'procrastination', 'time', 'wait', 'waiting', 'wasting-time', 'wisdom', 'wise', 'word-junkies ']"
"love,inspiration,philosophy,wisdom","I cannot compromise my respect for your love. You can keep your love, I will keep my respect.","['breaking-up', 'breakup', 'breakups', 'compromise', 'human', 'humans', 'inspiration', 'inspirational', 'inspirational-quotes', 'love', 'motivation', 'motivational', 'motivational-quotes', 'philosophy', 'respect', 'respectable', 'respected', 'respectful', 'respecting', 'respecting-others', 'respecting-yourself', 'self-respect', 'wisdom', 'wisdom-quotes ']"
wisdom,A desire not to butt into other people's business is at least eighty percent of all human wisdom.,['wisdom ']
wisdom,ليس كل ما يخطر للمرء يقوله ، لا سيما إذا كان صحيحا,['wisdom ']
"wisdom,god","إلى البكائين على مافات٫ المتحيّرين وراء تحقيق المعجزات٫ الدائرين حول محور من أنفسهم يصارعون المنى وتصارعهم دون الانتهاء إلى قرار.. ألى هؤلاء نوجّه كلمة ( وليم جيمس ) : ""ان بيننا وبين الله رابطة لاتنفصم٫ فإذا نحن أخضعنا أنفسنا لإشرافه-سبحانه وتعالى- تحققت أمنياتنا وآمالنا كلها","['god', 'islam', 'miracles', 'optimistic', 'wisdom ']"
"philosophy,wisdom",Nature is pleased with simplicity. And nature is no dummy,"['nature', 'philosophy', 'simplicity', 'wisdom ']"
wisdom,Travel brings wisdom only to the wise. It renders the ignorant more ignorant than ever.,"['ignorance', 'travel', 'wisdom ']"
"wisdom,books","I'm trying to undermine the basis of Christian belief... I'm not in the business of offending people. I find the books upholding certain values that I think are important, such as life is immensely valuable and this world is an extraordinarily beautiful place. We should do what we can to increase the amount of wisdom in the world.[Washington Post interview, 19 February 2001]","['basis', 'beauty', 'belief', 'book', 'books', 'children-s-books', 'offense', 'paraphrased', 'philip-pullman', 'plot', 'value', 'wisdom', 'young-adult ']"
"love,life,wisdom,poetry,relationship,romance",The roses of romance grow when you water your relationship with gratitude. Love will bloom and blossom when you recognize the awesome.,"['awesome', 'bloom', 'blossom', 'flower', 'flowers', 'gratitude', 'grow', 'growth', 'heart', 'life', 'love', 'poem', 'poetry', 'relationships', 'romance', 'romantic', 'rose', 'roses', 'water', 'wisdom', 'wise', 'word-junkies ']"
wisdom,"When you've learned to laugh at the things that should be laughed at, and not to laugh at those that shouldn't, you've got wisdom and understanding.",['wisdom ']
"love,life,wisdom,relationship","The going rate for love is going away. And the more you go away, the more expensive it gets.","['absence', 'away', 'expensive', 'going', 'going-away', 'gone', 'heart', 'leave', 'leaving', 'life', 'love', 'people', 'rate', 'relationships', 'wisdom', 'wise', 'word-junkies ']"
wisdom,"Every intelligent individual wants to know what makes him tick, and yet is at once fascinated and frustrated by the fact that oneself is the most difficult of all things to know.",['wisdom ']
"wisdom,knowledge","To acquire knowledge, one must study;but to acquire wisdom, one must observe.","['knowledge', 'observation', 'study', 'studying', 'wisdom ']"
"wisdom,knowledge",Everybody gets so much information all day long that they lose their common sense.,"['knowledge', 'wisdom ']"
wisdom,"But if you believe yourself worthy of the thing you fought so hard to get, then you become an instrument of God, you help the Soul of the World, and you understand why you are here.",['wisdom ']
"life,humor,wisdom,knowledge","Older doesn't necessarily mean wiser. Some trees live to be hundreds of years old, and what the fuck do they know?","['age', 'aging', 'humor', 'knowledge', 'life', 'older', 'tree', 'trees', 'wisdom', 'wise', 'word-junkies', 'younger ']"
"life,love,wisdom,relationship","To be angry is easy, but to forgive is hard. That's why to love is easy, and to love is hard. I try to be so hard that I'm soft, like a liquid rock, fluid and forgiving, but unmovable in my resolve.","['anger', 'angry', 'easy', 'fluid', 'forgive', 'forgiveness', 'gentle', 'hard', 'kind', 'kindness', 'life', 'liquid', 'love', 'loving', 'relationships', 'resolve', 'rock', 'soft', 'sturdy', 'unmovable', 'wisdom', 'wise', 'word-junkies ']"
"life,wisdom,truth,knowledge,inspiration","Wisdom equals knowledge plus courage. You have to not only know what to do and when to do it, but you have to also be brave enough to follow through.","['aphorism', 'brave', 'bravery', 'courage', 'follow-through', 'inspiration', 'inspire', 'instagram-quote', 'instaquote', 'know', 'knowledge', 'leadership', 'life', 'life-lesson', 'lit-on-literature', 'maxims', 'motivation', 'motivational', 'motto', 'power', 'profound', 'quote-for-instagram', 'true', 'truism', 'truth', 'will', 'will-power', 'wisdom', 'wise', 'word-junkies ']"
"inspiration,wisdom",You can't dwell on what might have been...and it's not fair to condemn him for something he hasn't done.,"['grandpa-chet', 'inspirational', 'prejudice', 'wisdom ']"
wisdom,The fact that man knows right from wrong proves his intellectual superiority to the other creatures; but the fact that he can do wrong proves his moral inferiority to any creatures that cannot.,"['inferiority', 'man', 'recovery', 'right', 'wisdom', 'wrong ']"
wisdom,Mistakes are the growing pains of wisdom.,"['growth', 'mistakes', 'wisdom ']"
"life,humor,wisdom",That woman doesn't have the sense God gave a retarded flea.,"['humor', 'life', 'wisdom ']"
wisdom,Wisdom is the reward for surviving our own stupidity.,"['aging', 'life-experience', 'life-lessons', 'wisdom ']"
"life,wisdom,truth,relationship",Trying to hide my feelings to avoid getting hurt just ends up hurting not only myself—but also the person I am hiding my feelings from.,"['emotion', 'emotional', 'emotions', 'feeling', 'feelings', 'hurt', 'life', 'pain', 'relationships', 'safe', 'safety', 'suffer', 'suffering', 'truth', 'wisdom', 'wise', 'word-junkies ']"
wisdom,Silence does not always mark wisdom.,"['remaining-silent', 'reticence', 'wisdom ']"
"life,wisdom","The only real limitation on your abilities is the level of your desires. If you want it badly enough, there are no limits on what you can achieve.","['life', 'wisdom ']"
"wisdom,poetry,quotes",To hide feelings when you are near crying is the secret of dignity.,"['crying', 'dejan-stojanovic', 'dignity', 'feelings', 'hide', 'literature', 'literature-quotes', 'poetry', 'poetry-quotes', 'quotes', 'quotes-to-live-by', 'secret', 'thoughts', 'wisdom ']"
"life,wisdom,poetry,relationship","Let me just pause a minute and drink in this moment. And if you film it, I’ll be able to get free refills for life.","['absurd', 'capture', 'drink', 'drinking', 'enjoyment', 'film', 'filmmaking', 'gratitude', 'instaquote', 'life', 'metaphor', 'minute', 'moment', 'nostalgia', 'pause', 'poem', 'poet', 'poetry', 'posterity', 'refills', 'reflect', 'reflection', 'relationships', 'savor', 'sentimental', 'surreal', 'time', 'video', 'wisdom', 'wise', 'word-junkies', 'words-of-wisdom ']"
"inspiration,wisdom","If we don't change the direction we are headed, we will end up where we are going.","['chinese', 'inspirational', 'proverv', 'wisdom ']"
wisdom,Time flows away like the water in the river.,['wisdom ']
"wisdom,education",I'VE LEARNED THAT YOU CAN'T CONTROL WHAT OTHER PEOPLE ARE GOING TO THINK ABOUT YOU.THE BEST YOU CAN DO IN LIFE IS NOT PISS YOURSELFOFF.,"['education', 'wisdom ']"
"love,life,wisdom,relationship","My goal is to be as forgiving as a man with amnesia, but love as if I remember and cherish all the things you do that make me smile.","['amnesia', 'cherish', 'forgive', 'forgiveness', 'goal', 'life', 'love', 'memory', 'relationships', 'remember', 'smile', 'wisdom', 'wise', 'word-junkies ']"
"life,wisdom","If a company won't hire you, why don't you start your own company? Steve Jobs created jobs, he didn't apply for them. #Startup your dreams.","['apply', 'brand', 'branding', 'business', 'company', 'create', 'creation', 'dream', 'dreams', 'employ', 'employee', 'employment', 'entrepreneur', 'entrepreneurship', 'hire', 'job', 'job-creation', 'jobs', 'life', 'personal-brand', 'personal-branding', 'start', 'start-up', 'startup', 'steve-jobs', 'wisdom', 'wise', 'word-junkies', 'work ']"
"life,wisdom,quotes,mind","Mathematics expresses values that reflect the cosmos, including orderliness, balance, harmony, logic, and abstract beauty.","['abstract', 'balance', 'beauty', 'cosmos', 'deepak-chopra', 'energy', 'harmony', 'life', 'logic', 'math', 'mathematics', 'mind', 'mirrror', 'order', 'orderliness', 'peace', 'quote', 'quotes', 'reflaction', 'reflect', 'universal', 'universe', 'value', 'values', 'wisdom ']"
"life,inspiration,wisdom","It is not so much the major events as the small day-to-day decisions that map the course of our living. . . Our lives are, in reality, the sum total of our seemingly unimportant decisions and of our capacity to live by those decisions.","['inspirational', 'life', 'wisdom ']"
"life,wisdom","The path to success is to take massive, determined action.","['life', 'wisdom ']"
"life,wisdom,happiness,inspiration","The way I define happiness is being the creator of your experience, choosing to take pleasure in what you have, right now, regardless of the circumstances, while being the best you that you can be.","['choice', 'circumstance', 'happiness', 'inspiration', 'life', 'pleaure', 'wisdom ']"
"life,wisdom,truth",Be memorable. Say something unforgettable. Be silent.,"['clever', 'communication', 'life', 'memorable', 'memory', 'profound', 'silence', 'silent', 'talk', 'talking', 'truth', 'unforgettable', 'wisdom', 'wise', 'word-junkies ']"
"life,love,wisdom,relationship,romance","I can sell you wine and I can sell you flowers, but I can't sell you romance, because that comes from your heart, and it's free.","['flowers', 'free', 'heart', 'life', 'love', 'relationships', 'romance', 'romantic', 'sales', 'salesman', 'sell', 'seller', 'wine', 'wisdom', 'wise', 'word-junkies ']"
"life,wisdom,success","If you don't think you need to develop your personal brand, my advice for you comes in the wisdom of two road signs: STOP; DEAD END.","['advice', 'brand', 'branding', 'dead-end', 'develop', 'development', 'growing', 'growth', 'life', 'lifestyle', 'personal-branding', 'personal-growth', 'road', 'road-signs', 'self-growth', 'sign', 'signs', 'stop', 'success', 'wisdom', 'wise', 'word-junkies ']"
"life,love,wisdom,relationship","Poor is the man who thinks money makes him wealthy. Love is the true treasure, and the more you give away, the more you have.","['life', 'love', 'money', 'poor', 'poverty', 'relationships', 'treasure', 'wealthy', 'wisdom', 'wise', 'word-junkies ']"
"love,wisdom,knowledge,mind,soul,positive","Life is like a game of chess.To win you have to make a move.Knowing which move to make comes with IN-SIGHTand knowledge, and by learning the lessons that areacculated along the way.We become each and every piece within the game called life!","['anxiety', 'art-of-dying', 'art-of-living', 'depression', 'enlightenment', 'hang-man', 'know-thyself', 'knowing', 'knowing-oneself', 'knowledge', 'knowledge-education', 'knowledge-of-self', 'knowledge-teaching', 'love', 'master', 'master-key', 'master-of-love', 'masters', 'mastery', 'mind', 'mind-body-spirit', 'mind-power', 'personal-development', 'personal-growth', 'positive-attitude', 'positive-mindset', 'positive-motivation', 'positive-outlook', 'positive-quotes', 'positive-thinking', 'positive-thoughts', 'power-of-love', 'power-of-thoughts', 'power-of-words', 'powerful-story', 'quote', 'sacred', 'sacred-teachings', 'sacred-wisdom', 'sage', 'sage-advice', 'self-esteem', 'self-help-book', 'self-improvement', 'self-improvement-book', 'soul', 'soul-searching', 'spirit', 'spiritual-development', 'spiritual-growth', 'spiritual-wisdom', 'spiritualism', 'suicidal-thoughts', 'suicide', 'teachings', 'unconditional-acceptance', 'unconditional-love', 'wisdom', 'wise-man ']"
"life,love,wisdom,relationship",To wait on love is to tie a weight on your heart and slowly drown. Why sink when you can fly by freely giving love away?,"['drown', 'fly', 'heart', 'life', 'love', 'relationships', 'wait', 'weight', 'wisdom', 'wise', 'word-junkies ']"
"life,love,wisdom,relationship,romance,mind","You can use your mouth to speak the words I love you, or you can use your mouth to kiss me and transport love from your mind to my heart.","['communicate', 'communication', 'heart', 'instagram', 'instagram-quote', 'instagram-quotes', 'instaquote', 'kiss', 'kissing', 'life', 'life-quotes', 'love', 'mind', 'mouth', 'relationships', 'romance', 'romantic', 'speak', 'speaking', 'transport', 'wisdom', 'wise', 'word-junkies', 'words ']"
"wisdom,truth","Only a fool tells people that only fools buy gold. In the coming future, I’d rather have fool’s gold than dollar bills. Ask Zimbabwe.","['dollar', 'fiat-currency', 'fool', 'fool-s-gold', 'foolish', 'future', 'gold', 'investing', 'investment', 'money', 'truth', 'wisdom', 'wise', 'word-junkies', 'zimbabwe ']"
"life,wisdom",Logos on designer clothes don't make me feel like I've got a strong personal brand. No clothes make the man. Even wearing no clothes I'm still me.,"['brand', 'branding', 'clothes', 'clothing', 'designer', 'designer-clothes', 'fashion', 'identity', 'life', 'logo', 'logos', 'personal-branding', 'wisdom', 'word-junkies ']"
wisdom,I have studied many philosophers and many cats. The wisdom of cats is infinitely superior.,"['animals', 'cats', 'intelligence', 'philosophers', 'smart', 'wisdom ']"
wisdom,Conceit spoils the finest genius.,['wisdom ']
"life,wisdom,inspiration","To know a species, look at its fears. To know yourself, look at your fears. Fear in itself is not important, but fear stands there and points you in the direction of things that are important. Don't be afraid of your fears, they're not there to scare you; they're there to let you know that something is worth it.","['bravery', 'courage', 'fear', 'fears', 'inspirational-life', 'inspirational-living', 'inspirational-quotes', 'inspiring', 'know-thyself', 'know-yourself', 'life', 'life-and-living', 'living', 'living-life', 'self-awareness', 'self-knowledge', 'the-significance-of-fear', 'wisdom', 'wisdom-quotes ']"
wisdom,The nail that sticks out farthest gets hammered the hardest.,"['authority', 'different', 'metaphor', 'rebels', 'wisdom ']"
wisdom,"We're all fools,""said Clemens, ""all the time. It's just we're a different kind each day. We think, I'm not a fool today. I've learned my lesson. I was a fool yesterday but not this morning. Then tomorrow we find out that, yes, we were a fool today too. I think the only way we can grow and get on in this world is to accept the fact we're not perfect and live accordingly.","['aging', 'change', 'fools', 'perfection', 'wisdom ']"
wisdom,"He who is certain he knows the ending of things when he is only beginning them is either extremely wise or extremely foolish; no matter which is true, he is certainly an unhappy man, for he has put a knife in the heart of wonder.","['ending', 'foolish', 'wisdom', 'wonder ']"
"wisdom,hope,faith,quotes,inspiration,success,positive,books",Don’t let mental blocks control you. Set yourself free. Confront your fear and turn the mental blocks into building blocks.,"['attitude', 'authors', 'books', 'coaching', 'competition', 'connect', 'counseling', 'courage', 'dare', 'daring', 'determination', 'dreams', 'failure', 'faith', 'famous', 'goals', 'hope', 'idea', 'inspiration', 'inspire', 'judge', 'leadership', 'life', 'love', 'motivation', 'motivator', 'never-give-up', 'passion', 'patience', 'peace', 'positive-thinking', 'promo', 'publishing', 'quotes', 'self-confidence', 'self-esteem', 'speaking', 'success', 'successful', 'triumph', 'trust', 'victory', 'willpower', 'wisdom', 'words', 'world', 'you-can-do-it ']"
"humor,wisdom,writing,funny","Discipline allows magic. To be a writer is to be the very best of assassins. You do not sit down and write every day to force the Muse to show up. You get into the habit of writing every day so that when she shows up, you have the maximum chance of catching her, bashing her on the head, and squeezing every last drop out of that bitch.","['funny', 'funny-as-hell', 'funny-quotes', 'funny-stuff', 'humor', 'humor-work', 'humorous', 'humour', 'wisdom', 'writer', 'writers-block', 'writers-on-writing', 'writing', 'writing-philosophy ']"
wisdom,To be evenminded is the greatest virtue.Wisdom is to speakthe truth and actin keeping with its nature.,"['heraclitus', 'open-mindedness', 'philosophy', 'wisdom ']"
wisdom,Adventure is not outside man; it is within.,"['adventure', 'imagination', 'intellect', 'wisdom ']"
wisdom,"You are an explorer, and you represent our species, and the greatest good you can do is to bring back a new idea, because our world is endangered by the absence of good ideas. Our world is in crisis because of the absence of consciousness.","['consciousness', 'crisis', 'explorer', 'ideas', 'wisdom ']"
wisdom,"Can you look without the voice in your head commenting, drawing conclusions, comparing, or trying to figure something out?","['judgment', 'peace', 'wisdom ']"
"wisdom,funny","The best birthday present I ever got from my grandpa was a skinny black tie. It didn’t come in a bag, a box, or even rolled up in tissue paper. It came wrapped in wisdom. As soon as he gave it to me he said, “A tie would make a stronger impression on your boss if you used it as a blindfold and kidnapped him. That‘s why I bought you a black one.","['birthday', 'blindfold', 'funny', 'kidnapped', 'wisdom ']"
"philosophy,wisdom,inspiration",What a lover’s heart knows let no man’s brain dispute.,"['famous-author', 'famous-poet', 'hope-and-despair', 'inspiration', 'inspirational-quotes', 'intellectualism', 'intuition', 'love', 'lovers', 'philosophy', 'spirituality', 'valentine-s-day', 'wisdom ']"
"inspiration,wisdom","I always cheer up immensely if an attack is particularly wounding because I think, well, if they attack one personally, it means they have not a single political argument left.","['humor', 'inspirational', 'politics', 'slander', 'wisdom ']"
